x dist ,y dist ,func value
0 ,0 ,1.61983e-09
0 ,0.0322581 ,5.48559e-09
0 ,0.0645161 ,1.73942e-08
0 ,0.0967742 ,5.11377e-08
0 ,0.129032 ,1.39087e-07
0 ,0.16129 ,3.49553e-07
0 ,0.193548 ,8.10868e-07
0 ,0.225806 ,1.73445e-06
0 ,0.258065 ,3.41779e-06
0 ,0.290323 ,6.19913e-06
0 ,0.322581 ,1.03417e-05
0 ,0.354839 ,1.58579e-05
0 ,0.387097 ,2.23385e-05
0 ,0.419355 ,2.88956e-05
0 ,0.451613 ,3.43113e-05
0 ,0.483871 ,3.73917e-05
0 ,0.516129 ,3.73936e-05
0 ,0.548387 ,3.43162e-05
0 ,0.580645 ,2.89016e-05
0 ,0.612903 ,2.23439e-05
0 ,0.645161 ,1.58616e-05
0 ,0.677419 ,1.03439e-05
0 ,0.709677 ,6.20019e-06
0 ,0.741935 ,3.41823e-06
0 ,0.774194 ,1.73461e-06
0 ,0.806452 ,8.10914e-07
0 ,0.83871 ,3.49551e-07
0 ,0.870968 ,1.39013e-07
0 ,0.903226 ,5.07724e-08
0 ,0.935484 ,1.5885e-08
0 ,0.967742 ,0
0 ,1 ,4.57526e-10
0.0322581 ,0 ,5.48559e-09
0.0322581 ,0.0322581 ,1.85032e-08
0.0322581 ,0.0645161 ,5.8538e-08
0.0322581 ,0.0967742 ,1.71724e-07
0.0322581 ,0.129032 ,4.66037e-07
0.0322581 ,0.16129 ,1.16866e-06
0.0322581 ,0.193548 ,2.70507e-06
0.0322581 ,0.225806 ,5.77383e-06
0.0322581 ,0.258065 ,1.13542e-05
0.0322581 ,0.290323 ,2.05542e-05
0.0322581 ,0.322581 ,3.42286e-05
0.0322581 ,0.354839 ,5.24033e-05
0.0322581 ,0.387097 ,7.37213e-05
0.0322581 ,0.419355 ,9.5263e-05
0.0322581 ,0.451613 ,0.00011304
0.0322581 ,0.483871 ,0.000123149
0.0322581 ,0.516129 ,0.000123162
0.0322581 ,0.548387 ,0.000113074
0.0322581 ,0.580645 ,9.53055e-05
0.0322581 ,0.612903 ,7.3759e-05
0.0322581 ,0.645161 ,5.24299e-05
0.0322581 ,0.677419 ,3.4244e-05
0.0322581 ,0.709677 ,2.05616e-05
0.0322581 ,0.741935 ,1.13572e-05
0.0322581 ,0.774194 ,5.77492e-06
0.0322581 ,0.806452 ,2.7054e-06
0.0322581 ,0.83871 ,1.16871e-06
0.0322581 ,0.870968 ,4.65799e-07
0.0322581 ,0.903226 ,1.70496e-07
0.0322581 ,0.935484 ,5.34607e-08
0.0322581 ,0.967742 ,0
0.0322581 ,1 ,1.57985e-09
0.0645161 ,0 ,1.73942e-08
0.0645161 ,0.0322581 ,5.8538e-08
0.0645161 ,0.0645161 ,1.85065e-07
0.0645161 ,0.0967742 ,5.42597e-07
0.0645161 ,0.129032 ,1.47177e-06
0.0645161 ,0.16129 ,3.68885e-06
0.0645161 ,0.193548 ,8.53426e-06
0.0645161 ,0.225806 ,1.8207e-05
0.0645161 ,0.258065 ,3.57863e-05
0.0645161 ,0.290323 ,6.4751e-05
0.0645161 ,0.322581 ,0.000107776
0.0645161 ,0.354839 ,0.000164924
0.0645161 ,0.387097 ,0.000231918
0.0645161 ,0.419355 ,0.000299586
0.0645161 ,0.451613 ,0.00035542
0.0645161 ,0.483871 ,0.000387189
0.0645161 ,0.516129 ,0.000387275
0.0645161 ,0.548387 ,0.000355642
0.0645161 ,0.580645 ,0.000299859
0.0645161 ,0.612903 ,0.00023216
0.0645161 ,0.645161 ,0.000165094
0.0645161 ,0.677419 ,0.000107874
0.0645161 ,0.709677 ,6.47986e-05
0.0645161 ,0.741935 ,3.58059e-05
0.0645161 ,0.774194 ,1.8214e-05
0.0645161 ,0.806452 ,8.53637e-06
0.0645161 ,0.83871 ,3.68927e-06
0.0645161 ,0.870968 ,1.47109e-06
0.0645161 ,0.903226 ,5.38751e-07
0.0645161 ,0.935484 ,1.69087e-07
0.0645161 ,0.967742 ,0
0.0645161 ,1 ,5.09714e-09
0.0967742 ,0 ,5.11377e-08
0.0967742 ,0.0322581 ,1.71724e-07
0.0967742 ,0.0645161 ,5.42597e-07
