x dist ,func value
0 ,3.69735e-06
0.111111 ,0.000402144
0.222222 ,0.0133601
0.333333 ,0.00859046
0.444444 ,-0.000329844
0.555556 ,-0.00163089
0.666667 ,-0.417496
0.777778 ,2.64831
0.888889 ,0
1 ,3.74434e-06
