x dist ,func value
0 ,3.72665e-06
0.111111 ,0.000519976
0.222222 ,0.0211097
0.333333 ,0.249352
0.444444 ,0.856997
0.555556 ,0.856997
0.666667 ,0.249352
0.777778 ,0.0211097
0.888889 ,0.000519976
1 ,3.72665e-06
