x dist ,func value
0 ,3.67861e-06
0.111111 ,0.000337114
0.222222 ,0.0117902
0.333333 ,0.010271
0.444444 ,-0.000376933
0.555556 ,2.4314e-07
0.666667 ,-0.380707
0.777778 ,2.60507
0.888889 ,0
1 ,3.75764e-06
