x dist ,func value
0 ,3.69233e-06
0.111111 ,0.000384007
0.222222 ,0.0129786
0.333333 ,0.00900025
0.444444 ,-0.000341489
0.555556 ,-3.20841e-05
0.666667 ,1.08455
0.777778 ,1.14385
0.888889 ,0.000519976
1 ,3.74654e-06
