x dist ,func value
0 ,3.71806e-06
0.111111 ,0.00048157
0.222222 ,0.0146781
0.333333 ,0.00756302
0.444444 ,0.0709821
0.555556 ,1.64818
0.666667 ,0.060453
0.777778 ,0.453065
0.888889 ,0.000519976
1 ,3.73106e-06
