x dist ,func value
0 ,3.68912e-06
0.111111 ,0.000372652
0.222222 ,0.0127197
0.333333 ,0.00927771
0.444444 ,-0.000348683
0.555556 ,1.1309e-05
0.666667 ,0.683639
0.777778 ,1.54403
0.888889 ,0.000519976
1 ,3.74875e-06
