x dist ,func value
0 ,3.6653e-06
0.111111 ,0.000296086
0.222222 ,0.0104242
0.333333 ,0.0117283
0.444444 ,-0.000427233
0.555556 ,1.68075e-09
0.666667 ,-0.525672
0.777778 ,2.74587
0.888889 ,0
1 ,3.76877e-06
