x dist ,func value
0 ,3.66655e-06
0.111111 ,0.000299737
0.222222 ,0.0105617
0.333333 ,0.0115816
0.444444 ,-0.000421599
0.555556 ,5.95796e-09
0.666667 ,0.621758
0.777778 ,1.5994
0.888889 ,0.000519976
1 ,3.76653e-06
