x dist ,func value
0 ,3.67041e-06
0.111111 ,0.000311264
0.222222 ,0.0109735
0.333333 ,0.0111421
0.444444 ,-0.000405545
0.555556 ,-1.00344e-08
0.666667 ,-0.511759
0.777778 ,2.73359
0.888889 ,0
1 ,3.76432e-06
