x dist ,func value
0 ,3.67719e-06
0.111111 ,0.000332529
0.222222 ,0.0116551
0.333333 ,0.0104152
0.444444 ,-0.0003814
0.555556 ,3.4984e-07
0.666667 ,0.763641
0.777778 ,1.46072
0.888889 ,0.000519976
1 ,3.75763e-06
