x dist ,func value
0 ,3.68755e-06
0.111111 ,0.000367184
0.222222 ,0.012589
0.333333 ,0.0094176
0.444444 ,-0.000352411
0.555556 ,2.38374e-06
0.666667 ,-0.534303
0.777778 ,2.76105
0.888889 ,0
1 ,3.75099e-06
