x dist ,func value
0 ,3.71399e-06
0.111111 ,0.000465465
0.222222 ,0.0144473
0.333333 ,0.00770769
0.444444 ,0.058107
0.555556 ,1.26936
0.666667 ,0.340258
0.777778 ,0.564778
0.888889 ,0.000519976
1 ,3.73327e-06
