x dist ,y dist ,func value
0 ,0 ,3.73922e-12
0 ,0.0322581 ,1.90352e-11
0 ,0.0645161 ,8.71713e-11
0 ,0.0967742 ,3.5751e-10
0 ,0.129032 ,1.31432e-09
0 ,0.16129 ,4.33415e-09
0 ,0.193548 ,1.28276e-08
0 ,0.225806 ,3.40926e-08
0 ,0.258065 ,8.1406e-08
0 ,0.290323 ,1.74713e-07
0 ,0.322581 ,3.37167e-07
0 ,0.354839 ,5.85299e-07
0 ,0.387097 ,9.14279e-07
0 ,0.419355 ,1.28556e-06
0 ,0.451613 ,1.62763e-06
0 ,0.483871 ,1.85611e-06
0 ,0.516129 ,1.90707e-06
0 ,0.548387 ,1.76591e-06
0 ,0.580645 ,1.47414e-06
0 ,0.612903 ,1.10971e-06
0 ,0.645161 ,7.53531e-07
0 ,0.677419 ,4.61694e-07
0 ,0.709677 ,2.55331e-07
0 ,0.741935 ,1.27495e-07
0 ,0.774194 ,5.75011e-08
0 ,0.806452 ,2.3432e-08
0 ,0.83871 ,8.63101e-09
0 ,0.870968 ,2.87486e-09
0 ,0.903226 ,8.66103e-10
0 ,0.935484 ,2.39145e-10
0 ,0.967742 ,6.6148e-11
0 ,1 ,2.59633e-12
0.0322581 ,0 ,1.90352e-11
0.0322581 ,0.0322581 ,9.71534e-11
0.0322581 ,0.0645161 ,4.455e-10
0.0322581 ,0.0967742 ,1.82918e-09
0.0322581 ,0.129032 ,6.73142e-09
0.0322581 ,0.16129 ,2.22174e-08
0.0322581 ,0.193548 ,6.5808e-08
0.0322581 ,0.225806 ,1.75025e-07
0.0322581 ,0.258065 ,4.18192e-07
0.0322581 ,0.290323 ,8.98045e-07
0.0322581 ,0.322581 ,1.73401e-06
0.0322581 ,0.354839 ,3.01162e-06
0.0322581 ,0.387097 ,4.70656e-06
0.0322581 ,0.419355 ,6.62076e-06
0.0322581 ,0.451613 ,8.386e-06
0.0322581 ,0.483871 ,9.56709e-06
0.0322581 ,0.516129 ,9.83363e-06
0.0322581 ,0.548387 ,9.10935e-06
0.0322581 ,0.580645 ,7.60728e-06
0.0322581 ,0.612903 ,5.72886e-06
0.0322581 ,0.645161 ,3.89167e-06
0.0322581 ,0.677419 ,2.38544e-06
0.0322581 ,0.709677 ,1.31979e-06
0.0322581 ,0.741935 ,6.59305e-07
0.0322581 ,0.774194 ,2.97488e-07
0.0322581 ,0.806452 ,1.21287e-07
0.0322581 ,0.83871 ,4.46982e-08
0.0322581 ,0.870968 ,1.48964e-08
0.0322581 ,0.903226 ,4.49034e-09
0.0322581 ,0.935484 ,1.24155e-09
0.0322581 ,0.967742 ,3.15062e-10
0.0322581 ,1 ,1.28455e-11
0.0645161 ,0 ,8.71713e-11
0.0645161 ,0.0322581 ,4.455e-10
0.0645161 ,0.0645161 ,2.04285e-09
0.0645161 ,0.0967742 ,8.38771e-09
0.0645161 ,0.129032 ,3.08667e-08
0.0645161 ,0.16129 ,1.01876e-07
0.0645161 ,0.193548 ,3.01757e-07
0.0645161 ,0.225806 ,8.02559e-07
0.0645161 ,0.258065 ,1.91756e-06
0.0645161 ,0.290323 ,4.11785e-06
0.0645161 ,0.322581 ,7.95098e-06
0.0645161 ,0.354839 ,1.38092e-05
0.0645161 ,0.387097 ,2.15809e-05
0.0645161 ,0.419355 ,3.0358e-05
0.0645161 ,0.451613 ,3.84519e-05
0.0645161 ,0.483871 ,4.38673e-05
0.0645161 ,0.516129 ,4.50893e-05
0.0645161 ,0.548387 ,4.17682e-05
0.0645161 ,0.580645 ,3.48807e-05
0.0645161 ,0.612903 ,2.62677e-05
0.0645161 ,0.645161 ,1.78439e-05
0.0645161 ,0.677419 ,1.09375e-05
0.0645161 ,0.709677 ,6.05135e-06
0.0645161 ,0.741935 ,3.02296e-06
0.0645161 ,0.774194 ,1.364e-06
0.0645161 ,0.806452 ,5.56104e-07
0.0645161 ,0.83871 ,2.04941e-07
0.0645161 ,0.870968 ,6.82995e-08
0.0645161 ,0.903226 ,2.05878e-08
0.0645161 ,0.935484 ,5.69511e-09
0.0645161 ,0.967742 ,1.35233e-09
0.0645161 ,1 ,5.61702e-11
0.0967742 ,0 ,3.5751e-10
0.0967742 ,0.0322581 ,1.82918e-09
0.0967742 ,0.0645161 ,8.38771e-09
0.0967742 ,0.0967742 ,3.44384e-08
0.0967742 ,0.129032 ,1.26732e-07
0.0967742 ,0.16129 ,4.18277e-07
0.0967742 ,0.193548 ,1.23892e-06
0.0967742 ,0.225806 ,3.29503e-06
0.0967742 ,0.258065 ,7.87277e-06
0.0967742 ,0.290323 ,1.69062e-05
0.0967742 ,0.322581 ,3.26432e-05
0.0967742 ,0.354839 ,5.6694e-05
0.0967742 ,0.387097 ,8.86004e-05
0.0967742 ,0.419355 ,0.000124634
0.0967742 ,0.451613 ,0.000157862
0.0967742 ,0.483871 ,0.000180094
0.0967742 ,0.516129 ,0.00018511
0.0967742 ,0.548387 ,0.000171474
0.0967742 ,0.580645 ,0.000143198
0.0967742 ,0.612903 ,0.000107838
0.0967742 ,0.645161 ,7.32546e-05
0.0967742 ,0.677419 ,4.49016e-05
0.0967742 ,0.709677 ,2.48423e-05
0.0967742 ,0.741935 ,1.24099e-05
0.0967742 ,0.774194 ,5.59948e-06
0.0967742 ,0.806452 ,2.2829e-06
0.0967742 ,0.83871 ,8.4131e-07
0.0967742 ,0.870968 ,2.80375e-07
0.0967742 ,0.903226 ,8.45134e-08
0.0967742 ,0.935484 ,2.3388e-08
0.0967742 ,0.967742 ,5.23092e-09
0.0967742 ,1 ,2.20945e-10
0.129032 ,0 ,1.31432e-09
0.129032 ,0.0322581 ,6.73142e-09
0.129032 ,0.0645161 ,3.08667e-08
0.129032 ,0.0967742 ,1.26732e-07
0.129032 ,0.129032 ,4.66362e-07
0.129032 ,0.16129 ,1.53921e-06
0.129032 ,0.193548 ,4.55903e-06
0.129032 ,0.225806 ,1.21251e-05
0.129032 ,0.258065 ,2.89701e-05
