x dist ,y dist ,func value
0 ,0 ,8.76404e-05
0 ,0.111111 ,0.00040228
0 ,0.222222 ,0.00138388
0 ,0.333333 ,0.00338132
0 ,0.444444 ,0.00550175
0 ,0.555556 ,0.0056017
0 ,0.666667 ,0.00350608
0 ,0.777778 ,0.00135758
0 ,0.888889 ,0
0 ,1 ,1.48854e-05
0.111111 ,0 ,0.00040228
0.111111 ,0.111111 ,0.00179817
0.111111 ,0.222222 ,0.00603508
0.111111 ,0.333333 ,0.0144494
0.111111 ,0.444444 ,0.0233015
0.111111 ,0.555556 ,0.0239514
0.111111 ,0.666667 ,0.0153011
0.111111 ,0.777778 ,0.0060417
0.111111 ,0.888889 ,0
0.111111 ,1 ,7.05364e-05
0.222222 ,0 ,0.00138388
0.222222 ,0.111111 ,0.00603508
0.222222 ,0.222222 ,0.0197932
0.222222 ,0.333333 ,0.0465434
0.222222 ,0.444444 ,0.0747329
0.222222 ,0.555556 ,0.0780008
0.222222 ,0.666667 ,0.0509897
0.222222 ,0.777778 ,0.0205023
0.222222 ,0.888889 ,0
0.222222 ,1 ,0.000251302
0.333333 ,0 ,0.00338132
0.333333 ,0.111111 ,0.0144494
0.333333 ,0.222222 ,0.0465434
0.333333 ,0.333333 ,0.10822
0.333333 ,0.444444 ,0.174563
0.333333 ,0.555556 ,0.186343
0.333333 ,0.666667 ,0.124599
0.333333 ,0.777778 ,0.05072
0.333333 ,0.888889 ,0
0.333333 ,1 ,0.000639344
0.444444 ,0 ,0.00550175
0.444444 ,0.111111 ,0.0233015
0.444444 ,0.222222 ,0.0747329
0.444444 ,0.333333 ,0.174563
0.444444 ,0.444444 ,0.286816
0.444444 ,0.555556 ,0.314077
0.444444 ,0.666667 ,0.212205
0.444444 ,0.777778 ,0.0860464
0.444444 ,0.888889 ,0
0.444444 ,1 ,0.00107391
0.555556 ,0 ,0.0056017
0.555556 ,0.111111 ,0.0239514
0.555556 ,0.222222 ,0.0780008
0.555556 ,0.333333 ,0.186343
0.555556 ,0.444444 ,0.314077
0.555556 ,0.555556 ,0.347772
0.555556 ,0.666667 ,0.230744
0.555556 ,0.777778 ,0.0912286
0.555556 ,0.888889 ,0
0.555556 ,1 ,0.00108627
0.666667 ,0 ,0.00350608
0.666667 ,0.111111 ,0.0153011
0.666667 ,0.222222 ,0.0509897
0.666667 ,0.333333 ,0.124599
0.666667 ,0.444444 ,0.212205
0.666667 ,0.555556 ,0.230744
0.666667 ,0.666667 ,0.147809
0.666667 ,0.777778 ,0.057026
0.666667 ,0.888889 ,0
0.666667 ,1 ,0.000653875
0.777778 ,0 ,0.00135758
0.777778 ,0.111111 ,0.0060417
0.777778 ,0.222222 ,0.0205023
0.777778 ,0.333333 ,0.05072
0.777778 ,0.444444 ,0.0860464
0.777778 ,0.555556 ,0.0912286
0.777778 ,0.666667 ,0.057026
0.777778 ,0.777778 ,0.0217612
0.777778 ,0.888889 ,0
0.777778 ,1 ,0.000243774
0.888889 ,0 ,0
0.888889 ,0.111111 ,0
0.888889 ,0.222222 ,0
0.888889 ,0.333333 ,0
0.888889 ,0.444444 ,0
0.888889 ,0.555556 ,0
0.888889 ,0.666667 ,0
0.888889 ,0.777778 ,0
0.888889 ,0.888889 ,0
0.888889 ,1 ,0
1 ,0 ,1.48854e-05
1 ,0.111111 ,7.05364e-05
1 ,0.222222 ,0.000251302
1 ,0.333333 ,0.000639344
1 ,0.444444 ,0.00107391
1 ,0.555556 ,0.00108627
1 ,0.666667 ,0.000653875
1 ,0.777778 ,0.000243774
1 ,0.888889 ,0
1 ,1 ,2.44628e-06
