x dist ,y dist ,func value
0 ,0 ,0.000717962
0 ,0.111111 ,0.00208936
0 ,0.222222 ,0.00485714
0 ,0.333333 ,0.00880631
0 ,0.444444 ,0.0121357
0 ,0.555556 ,0.0124044
0 ,0.666667 ,0.00918488
0 ,0.777778 ,0.00451421
0 ,0.888889 ,0
0 ,1 ,0.000193896
0.111111 ,0 ,0.00208936
0.111111 ,0.111111 ,0.00599582
0.111111 ,0.222222 ,0.0137683
0.111111 ,0.333333 ,0.0247631
0.111111 ,0.444444 ,0.0341196
0.111111 ,0.555556 ,0.0351996
0.111111 ,0.666667 ,0.0264359
0.111111 ,0.777778 ,0.0131513
0.111111 ,0.888889 ,0
0.111111 ,1 ,0.000572591
0.222222 ,0 ,0.00485714
0.222222 ,0.111111 ,0.0137683
0.222222 ,0.222222 ,0.0313013
0.222222 ,0.333333 ,0.056026
0.222222 ,0.444444 ,0.0774961
0.222222 ,0.555556 ,0.0809729
0.222222 ,0.666667 ,0.0617623
0.222222 ,0.777778 ,0.0310847
0.222222 ,0.888889 ,0
0.222222 ,1 ,0.00135113
0.333333 ,0 ,0.00880631
0.333333 ,0.111111 ,0.0247631
0.333333 ,0.222222 ,0.056026
0.333333 ,0.333333 ,0.100371
0.333333 ,0.444444 ,0.140101
0.333333 ,0.555556 ,0.148664
0.333333 ,0.666667 ,0.115024
0.333333 ,0.777778 ,0.0583548
0.333333 ,0.888889 ,0
0.333333 ,1 ,0.00248772
0.444444 ,0 ,0.0121357
0.444444 ,0.111111 ,0.0341196
0.444444 ,0.222222 ,0.0774961
0.444444 ,0.333333 ,0.140101
0.444444 ,0.444444 ,0.198335
0.444444 ,0.555556 ,0.213552
0.444444 ,0.666667 ,0.166415
0.444444 ,0.777778 ,0.0843309
0.444444 ,0.888889 ,0
0.444444 ,1 ,0.00346558
0.555556 ,0 ,0.0124044
0.555556 ,0.111111 ,0.0351996
0.555556 ,0.222222 ,0.0809729
0.555556 ,0.333333 ,0.148664
0.555556 ,0.444444 ,0.213552
0.555556 ,0.555556 ,0.23152
0.555556 ,0.666667 ,0.179282
0.555556 ,0.777778 ,0.0896451
0.555556 ,0.888889 ,0
0.555556 ,1 ,0.00351967
0.666667 ,0 ,0.00918488
0.666667 ,0.111111 ,0.0264359
0.666667 ,0.222222 ,0.0617623
0.666667 ,0.333333 ,0.115024
0.666667 ,0.444444 ,0.166415
0.666667 ,0.555556 ,0.179282
0.666667 ,0.666667 ,0.13631
0.666667 ,0.777778 ,0.0668941
0.666667 ,0.888889 ,0
0.666667 ,1 ,0.00255472
0.777778 ,0 ,0.00451421
0.777778 ,0.111111 ,0.0131513
0.777778 ,0.222222 ,0.0310847
0.777778 ,0.333333 ,0.0583548
0.777778 ,0.444444 ,0.0843309
0.777778 ,0.555556 ,0.0896451
0.777778 ,0.666667 ,0.0668941
0.777778 ,0.777778 ,0.0323866
0.777778 ,0.888889 ,0
0.777778 ,1 ,0.00123482
0.888889 ,0 ,0
0.888889 ,0.111111 ,0
0.888889 ,0.222222 ,0
0.888889 ,0.333333 ,0
0.888889 ,0.444444 ,0
0.888889 ,0.555556 ,0
0.888889 ,0.666667 ,0
0.888889 ,0.777778 ,0
0.888889 ,0.888889 ,0
0.888889 ,1 ,0
1 ,0 ,0.000193896
1 ,0.111111 ,0.000572591
1 ,0.222222 ,0.00135113
1 ,0.333333 ,0.00248772
1 ,0.444444 ,0.00346558
1 ,0.555556 ,0.00351967
1 ,0.666667 ,0.00255472
1 ,0.777778 ,0.00123482
1 ,0.888889 ,0
1 ,1 ,5.16308e-05
