x dist ,y dist ,func value
0 ,0 ,1.38879e-11
0 ,0.111111 ,1.93775e-09
0 ,0.222222 ,7.86447e-08
0 ,0.333333 ,9.26271e-07
0 ,0.444444 ,3.16203e-06
0 ,0.555556 ,2.66832e-06
0 ,0.666667 ,9.26416e-07
0 ,0.777778 ,7.86483e-08
0 ,0.888889 ,1.93777e-09
0 ,1 ,0
0.111111 ,0 ,1.93775e-09
0.111111 ,0.111111 ,2.70225e-07
0.111111 ,0.222222 ,1.083e-05
0.111111 ,0.333333 ,0.000117678
0.111111 ,0.444444 ,0.00113353
0.111111 ,0.555556 ,1.29289e+20
0.111111 ,0.666667 ,3.89147e+08
0.111111 ,0.777778 ,1.11348e-05
0.111111 ,0.888889 ,2.70375e-07
0.111111 ,1 ,0
0.222222 ,0 ,7.86447e-08
0.222222 ,0.111111 ,1.083e-05
0.222222 ,0.222222 ,0.000374376
0.222222 ,0.333333 ,0.0584391
0.222222 ,0.444444 ,-1.24775e+22
0.222222 ,0.555556 ,1.68806e+63
0.222222 ,0.666667 ,-5.97379e+48
0.222222 ,0.777778 ,-2.47695e+15
0.222222 ,0.888889 ,1.09765e-05
0.222222 ,1 ,0
0.333333 ,0 ,9.26271e-07
0.333333 ,0.111111 ,0.000117678
0.333333 ,0.222222 ,0.0584391
0.333333 ,0.333333 ,-1.77255e+23
0.333333 ,0.444444 ,-6.10566e+64
0.333333 ,0.555556 ,-2.38163e+92
0.333333 ,0.666667 ,7.96933e+82
0.333333 ,0.777778 ,1.09454e+54
0.333333 ,0.888889 ,0.000129657
0.333333 ,1 ,0
0.444444 ,0 ,3.16203e-06
0.444444 ,0.111111 ,0.00113353
0.444444 ,0.222222 ,-1.24775e+22
0.444444 ,0.333333 ,-6.10566e+64
0.444444 ,0.444444 ,3.72657e+93
0.444444 ,0.555556 ,1.24015e+100
0.444444 ,0.666667 ,1.35756e+97
0.444444 ,0.777778 ,2.41894e+84
0.444444 ,0.888889 ,0.000445618
0.444444 ,1 ,0
0.555556 ,0 ,2.66832e-06
0.555556 ,0.111111 ,1.29289e+20
0.555556 ,0.222222 ,1.68806e+63
0.555556 ,0.333333 ,-2.38163e+92
0.555556 ,0.444444 ,1.24015e+100
0.555556 ,0.555556 ,-2.48301e+100
0.555556 ,0.666667 ,-2.27812e+94
0.555556 ,0.777778 ,-1.70276e+60
0.555556 ,0.888889 ,0.000445618
0.555556 ,1 ,0
0.666667 ,0 ,9.26416e-07
0.666667 ,0.111111 ,3.89147e+08
0.666667 ,0.222222 ,-5.97379e+48
0.666667 ,0.333333 ,7.96933e+82
0.666667 ,0.444444 ,1.35756e+97
0.666667 ,0.555556 ,-2.27812e+94
0.666667 ,0.666667 ,1.5122e+69
0.666667 ,0.777778 ,-1.46525e+28
0.666667 ,0.888889 ,0.000129657
0.666667 ,1 ,0
0.777778 ,0 ,7.86483e-08
0.777778 ,0.111111 ,1.11348e-05
0.777778 ,0.222222 ,-2.47695e+15
0.777778 ,0.333333 ,1.09454e+54
0.777778 ,0.444444 ,2.41894e+84
0.777778 ,0.555556 ,-1.70276e+60
0.777778 ,0.666667 ,-1.46525e+28
0.777778 ,0.777778 ,-16450.6
0.777778 ,0.888889 ,1.09765e-05
0.777778 ,1 ,0
0.888889 ,0 ,1.93777e-09
0.888889 ,0.111111 ,2.70375e-07
0.888889 ,0.222222 ,1.09765e-05
0.888889 ,0.333333 ,0.000129657
0.888889 ,0.444444 ,0.000445618
0.888889 ,0.555556 ,0.000445618
0.888889 ,0.666667 ,0.000129657
0.888889 ,0.777778 ,1.09765e-05
0.888889 ,0.888889 ,2.70375e-07
0.888889 ,1 ,0
1 ,0 ,0
1 ,0.111111 ,0
1 ,0.222222 ,0
1 ,0.333333 ,0
1 ,0.444444 ,0
1 ,0.555556 ,0
1 ,0.666667 ,0
1 ,0.777778 ,0
1 ,0.888889 ,0
1 ,1 ,0
