x dist ,y dist ,func value
0 ,0 ,6.83207e-10
0 ,0.111111 ,-1.42022e-08
0 ,0.222222 ,-3.1221e-08
0 ,0.333333 ,4.65025e-06
0 ,0.444444 ,2.25251e-05
0 ,0.555556 ,2.62675e-05
0 ,0.666667 ,9.80059e-06
0 ,0.777778 ,1.51725e-06
0 ,0.888889 ,1.93777e-09
0 ,1 ,1.52268e-10
0.111111 ,0 ,-1.42022e-08
0.111111 ,0.111111 ,2.40407e-07
0.111111 ,0.222222 ,1.28624e-06
0.111111 ,0.333333 ,-7.57378e-05
0.111111 ,0.444444 ,-0.00038083
0.111111 ,0.555556 ,-0.000450119
0.111111 ,0.666667 ,-0.000171102
0.111111 ,0.777778 ,-2.7417e-05
0.111111 ,0.888889 ,2.70375e-07
0.111111 ,1 ,-6.08994e-09
0.222222 ,0 ,-3.1221e-08
0.222222 ,0.111111 ,1.28624e-06
0.222222 ,0.222222 ,-2.16061e-06
0.222222 ,0.333333 ,-0.000413334
0.222222 ,0.444444 ,-0.00190848
0.222222 ,0.555556 ,-0.00218444
0.222222 ,0.666667 ,-0.000793044
0.222222 ,0.777778 ,-0.000116258
0.222222 ,0.888889 ,1.09765e-05
0.222222 ,1 ,2.54276e-07
0.333333 ,0 ,4.65025e-06
0.333333 ,0.111111 ,-7.57378e-05
0.333333 ,0.222222 ,-0.000413334
0.333333 ,0.333333 ,0.0239861
0.333333 ,0.444444 ,0.120746
0.333333 ,0.555556 ,0.142777
0.333333 ,0.666667 ,0.0543077
0.333333 ,0.777778 ,0.00871
0.333333 ,0.888889 ,0.000129657
0.333333 ,1 ,5.9613e-06
0.444444 ,0 ,2.25251e-05
0.444444 ,0.111111 ,-0.00038083
0.444444 ,0.222222 ,-0.00190848
0.444444 ,0.333333 ,0.120746
0.444444 ,0.444444 ,0.604646
0.444444 ,0.555556 ,0.713629
0.444444 ,0.666667 ,0.270741
0.444444 ,0.777778 ,0.0432196
0.444444 ,0.888889 ,0.000445618
0.444444 ,1 ,2.4105e-05
0.555556 ,0 ,2.62675e-05
0.555556 ,0.111111 ,-0.000450119
0.555556 ,0.222222 ,-0.00218444
0.555556 ,0.333333 ,0.142777
0.555556 ,0.444444 ,0.713629
0.555556 ,0.555556 ,0.841692
0.555556 ,0.666667 ,0.319031
0.555556 ,0.777778 ,0.0508425
0.555556 ,0.888889 ,0.000445618
0.555556 ,1 ,2.61326e-05
0.666667 ,0 ,9.80059e-06
0.666667 ,0.111111 ,-0.000171102
0.666667 ,0.222222 ,-0.000793044
0.666667 ,0.333333 ,0.0543077
0.666667 ,0.444444 ,0.270741
0.666667 ,0.555556 ,0.319031
0.666667 ,0.666667 ,0.120769
0.666667 ,0.777778 ,0.0192014
0.666667 ,0.888889 ,0.000129657
0.666667 ,1 ,8.75122e-06
0.777778 ,0 ,1.51725e-06
0.777778 ,0.111111 ,-2.7417e-05
0.777778 ,0.222222 ,-0.000116258
0.777778 ,0.333333 ,0.00871
0.777778 ,0.444444 ,0.0432196
0.777778 ,0.555556 ,0.0508425
0.777778 ,0.666667 ,0.0192014
0.777778 ,0.777778 ,0.00303969
0.777778 ,0.888889 ,1.09765e-05
0.777778 ,1 ,1.09001e-06
0.888889 ,0 ,1.93777e-09
0.888889 ,0.111111 ,2.70375e-07
0.888889 ,0.222222 ,1.09765e-05
0.888889 ,0.333333 ,0.000129657
0.888889 ,0.444444 ,0.000445618
0.888889 ,0.555556 ,0.000445618
0.888889 ,0.666667 ,0.000129657
0.888889 ,0.777778 ,1.09765e-05
0.888889 ,0.888889 ,2.70375e-07
0.888889 ,1 ,0
1 ,0 ,1.52268e-10
1 ,0.111111 ,-6.08994e-09
1 ,0.222222 ,2.54276e-07
1 ,0.333333 ,5.9613e-06
1 ,0.444444 ,2.4105e-05
1 ,0.555556 ,2.61326e-05
1 ,0.666667 ,8.75122e-06
1 ,0.777778 ,1.09001e-06
1 ,0.888889 ,0
1 ,1 ,-2.27436e-12
