x dist ,y dist ,func value
0 ,0 ,3.47184e-10
0 ,0.111111 ,-1.05516e-08
0 ,0.222222 ,2.97449e-08
0 ,0.333333 ,3.71829e-06
0 ,0.444444 ,1.704e-05
0 ,0.555556 ,1.94548e-05
0 ,0.666667 ,7.04108e-06
0 ,0.777778 ,1.02667e-06
0 ,0.888889 ,0
0 ,1 ,8.0724e-11
0.111111 ,0 ,-1.05516e-08
0.111111 ,0.111111 ,2.56566e-07
0.111111 ,0.222222 ,7.62687e-08
0.111111 ,0.333333 ,-8.41166e-05
0.111111 ,0.444444 ,-0.000398368
0.111111 ,0.555556 ,-0.000460596
0.111111 ,0.666667 ,-0.000169751
0.111111 ,0.777778 ,-2.56413e-05
0.111111 ,0.888889 ,0
0.111111 ,1 ,-4.08067e-09
0.222222 ,0 ,2.97449e-08
0.222222 ,0.111111 ,7.62687e-08
0.222222 ,0.222222 ,-7.96939e-06
0.222222 ,0.333333 ,-6.51514e-05
0.222222 ,0.444444 ,-0.000166404
0.222222 ,0.555556 ,-0.000130072
0.222222 ,0.666667 ,-1.50817e-05
0.222222 ,0.777778 ,7.13096e-06
0.222222 ,0.888889 ,0
0.222222 ,1 ,2.73287e-07
0.333333 ,0 ,3.71829e-06
0.333333 ,0.111111 ,-8.41166e-05
0.333333 ,0.222222 ,-6.51514e-05
0.333333 ,0.333333 ,0.0274858
0.333333 ,0.444444 ,0.130903
0.333333 ,0.555556 ,0.151676
0.333333 ,0.666667 ,0.0560724
0.333333 ,0.777778 ,0.00851777
0.333333 ,0.888889 ,0
0.333333 ,1 ,5.61598e-06
0.444444 ,0 ,1.704e-05
0.444444 ,0.111111 ,-0.000398368
0.444444 ,0.222222 ,-0.000166404
0.444444 ,0.333333 ,0.130903
0.444444 ,0.444444 ,0.620892
0.444444 ,0.555556 ,0.71831
0.444444 ,0.666667 ,0.264966
0.444444 ,0.777778 ,0.0400834
0.444444 ,0.888889 ,0
0.444444 ,1 ,2.21761e-05
0.555556 ,0 ,1.94548e-05
0.555556 ,0.111111 ,-0.000460596
0.555556 ,0.222222 ,-0.000130072
0.555556 ,0.333333 ,0.151676
0.555556 ,0.444444 ,0.71831
0.555556 ,0.555556 ,0.830528
0.555556 ,0.666667 ,0.306105
0.555556 ,0.777778 ,0.0462336
0.555556 ,0.888889 ,0
0.555556 ,1 ,2.37794e-05
0.666667 ,0 ,7.04108e-06
0.666667 ,0.111111 ,-0.000169751
0.666667 ,0.222222 ,-1.50817e-05
0.666667 ,0.333333 ,0.0560724
0.666667 ,0.444444 ,0.264966
0.666667 ,0.555556 ,0.306105
0.666667 ,0.666667 ,0.112685
0.666667 ,0.777778 ,0.0169812
0.666667 ,0.888889 ,0
0.666667 ,1 ,7.82192e-06
0.777778 ,0 ,1.02667e-06
0.777778 ,0.111111 ,-2.56413e-05
0.777778 ,0.222222 ,7.13096e-06
0.777778 ,0.333333 ,0.00851777
0.777778 ,0.444444 ,0.0400834
0.777778 ,0.555556 ,0.0462336
0.777778 ,0.666667 ,0.0169812
0.777778 ,0.777778 ,0.00254786
0.777778 ,0.888889 ,0
0.777778 ,1 ,9.33432e-07
0.888889 ,0 ,0
0.888889 ,0.111111 ,0
0.888889 ,0.222222 ,0
0.888889 ,0.333333 ,0
0.888889 ,0.444444 ,0
0.888889 ,0.555556 ,0
0.888889 ,0.666667 ,0
0.888889 ,0.777778 ,0
0.888889 ,0.888889 ,0
0.888889 ,1 ,0
1 ,0 ,8.0724e-11
1 ,0.111111 ,-4.08067e-09
1 ,0.222222 ,2.73287e-07
1 ,0.333333 ,5.61598e-06
1 ,0.444444 ,2.21761e-05
1 ,0.555556 ,2.37794e-05
1 ,0.666667 ,7.82192e-06
1 ,0.777778 ,9.33432e-07
1 ,0.888889 ,0
1 ,1 ,6.98713e-13
