x dist ,y dist ,func value
0 ,0 ,3.21044e-12
0 ,0.111111 ,9.76158e-10
0 ,0.222222 ,4.58721e-08
0 ,0.333333 ,5.63448e-07
0 ,0.444444 ,1.95977e-06
0 ,0.555556 ,1.97225e-06
0 ,0.666667 ,5.80613e-07
0 ,0.777778 ,5.09818e-08
0 ,0.888889 ,0
0 ,1 ,5.30049e-12
0.111111 ,0 ,9.76158e-10
0.111111 ,0.111111 ,2.09903e-07
0.111111 ,0.222222 ,9.39253e-06
0.111111 ,0.333333 ,0.00011396
0.111111 ,0.444444 ,0.000394914
0.111111 ,0.555556 ,0.000396655
0.111111 ,0.666667 ,0.000116355
0.111111 ,0.777778 ,1.01055e-05
0.111111 ,0.888889 ,0
0.111111 ,1 ,7.39571e-10
0.222222 ,0 ,4.58721e-08
0.222222 ,0.111111 ,9.39253e-06
0.222222 ,0.222222 ,0.000416674
0.222222 ,0.333333 ,0.00504418
0.222222 ,0.444444 ,0.017468
0.222222 ,0.555556 ,0.0175387
0.222222 ,0.666667 ,0.00514141
0.222222 ,0.777778 ,0.000445618
0.222222 ,0.888889 ,0
0.222222 ,1 ,3.00247e-08
0.333333 ,0 ,5.63448e-07
0.333333 ,0.111111 ,0.00011396
0.333333 ,0.222222 ,0.00504418
0.333333 ,0.333333 ,0.061028
0.333333 ,0.444444 ,0.211303
0.333333 ,0.555556 ,0.212138
0.333333 ,0.666667 ,0.0621765
0.333333 ,0.777778 ,0.00538607
0.333333 ,0.888889 ,0
0.333333 ,1 ,3.54658e-07
0.444444 ,0 ,1.95977e-06
0.444444 ,0.111111 ,0.000394914
0.444444 ,0.222222 ,0.017468
0.444444 ,0.333333 ,0.211303
0.444444 ,0.444444 ,0.731574
0.444444 ,0.555556 ,0.734444
0.444444 ,0.666667 ,0.21525
0.444444 ,0.777778 ,0.0186431
0.444444 ,0.888889 ,0
0.444444 ,1 ,1.21892e-06
0.555556 ,0 ,1.97225e-06
0.555556 ,0.111111 ,0.000396655
0.555556 ,0.222222 ,0.0175387
0.555556 ,0.333333 ,0.212138
0.555556 ,0.444444 ,0.734444
0.555556 ,0.555556 ,0.737313
0.555556 ,0.666667 ,0.216085
0.555556 ,0.777778 ,0.0187138
0.555556 ,0.888889 ,0
0.555556 ,1 ,1.21892e-06
0.666667 ,0 ,5.80613e-07
0.666667 ,0.111111 ,0.000116355
0.666667 ,0.222222 ,0.00514141
0.666667 ,0.333333 ,0.0621765
0.666667 ,0.444444 ,0.21525
0.666667 ,0.555556 ,0.216085
0.666667 ,0.666667 ,0.063325
0.666667 ,0.777778 ,0.0054833
0.666667 ,0.888889 ,0
0.666667 ,1 ,3.54658e-07
0.777778 ,0 ,5.09818e-08
0.777778 ,0.111111 ,1.01055e-05
0.777778 ,0.222222 ,0.000445618
0.777778 ,0.333333 ,0.00538607
0.777778 ,0.444444 ,0.0186431
0.777778 ,0.555556 ,0.0187138
0.777778 ,0.666667 ,0.0054833
0.777778 ,0.777778 ,0.000474561
0.777778 ,0.888889 ,0
0.777778 ,1 ,3.00247e-08
0.888889 ,0 ,0
0.888889 ,0.111111 ,0
0.888889 ,0.222222 ,0
0.888889 ,0.333333 ,0
0.888889 ,0.444444 ,0
0.888889 ,0.555556 ,0
0.888889 ,0.666667 ,0
0.888889 ,0.777778 ,0
0.888889 ,0.888889 ,0
0.888889 ,1 ,0
1 ,0 ,5.30049e-12
1 ,0.111111 ,7.39571e-10
1 ,0.222222 ,3.00247e-08
1 ,0.333333 ,3.54658e-07
1 ,0.444444 ,1.21892e-06
1 ,0.555556 ,1.21892e-06
1 ,0.666667 ,3.54658e-07
1 ,0.777778 ,3.00247e-08
1 ,0.888889 ,0
1 ,1 ,0
