x dist ,y dist ,func value
0 ,0 ,-4.8331e-13
0 ,0.111111 ,8.02601e-10
0 ,0.222222 ,-1.37924e-08
0 ,0.333333 ,-3.91483e-07
0 ,0.444444 ,-1.61467e-06
0 ,0.555556 ,-1.7637e-06
0 ,0.666667 ,-5.96508e-07
0 ,0.777778 ,-7.50249e-08
0 ,0.888889 ,0
0 ,1 ,-2.43782e-11
0.111111 ,0 ,8.02601e-10
0.111111 ,0.111111 ,3.50387e-08
0.111111 ,0.222222 ,-2.5988e-06
0.111111 ,0.333333 ,-4.82218e-05
0.111111 ,0.444444 ,-0.000185808
0.111111 ,0.555556 ,-0.000196817
0.111111 ,0.666667 ,-6.3367e-05
0.111111 ,0.777778 ,-7.12062e-06
0.111111 ,0.888889 ,0
0.111111 ,1 ,1.66117e-09
0.222222 ,0 ,-1.37924e-08
0.222222 ,0.111111 ,-2.5988e-06
0.222222 ,0.222222 ,0.00010012
0.222222 ,0.333333 ,0.00214554
0.222222 ,0.444444 ,0.00849571
0.222222 ,0.555556 ,0.00911446
0.222222 ,0.666667 ,0.00299676
0.222222 ,0.777778 ,0.000354144
0.222222 ,0.888889 ,0
0.222222 ,1 ,2.05751e-07
0.333333 ,0 ,-3.91483e-07
0.333333 ,0.111111 ,-4.82218e-05
0.333333 ,0.222222 ,0.00214554
0.333333 ,0.333333 ,0.0442678
0.333333 ,0.444444 ,0.174114
0.333333 ,0.555556 ,0.186219
0.333333 ,0.666667 ,0.0609206
0.333333 ,0.777778 ,0.0071154
0.333333 ,0.888889 ,0
0.333333 ,1 ,2.99844e-06
0.444444 ,0 ,-1.61467e-06
0.444444 ,0.111111 ,-0.000185808
0.444444 ,0.222222 ,0.00849571
0.444444 ,0.333333 ,0.174114
0.444444 ,0.444444 ,0.683992
0.444444 ,0.555556 ,0.731131
0.444444 ,0.666667 ,0.238965
0.444444 ,0.777778 ,0.02785
0.444444 ,0.888889 ,0
0.444444 ,1 ,1.09468e-05
0.555556 ,0 ,-1.7637e-06
0.555556 ,0.111111 ,-0.000196817
0.555556 ,0.222222 ,0.00911446
0.555556 ,0.333333 ,0.186219
0.555556 ,0.444444 ,0.731131
0.555556 ,0.555556 ,0.781315
0.555556 ,0.666667 ,0.255258
0.555556 ,0.777778 ,0.0297188
0.555556 ,0.888889 ,0
0.555556 ,1 ,1.12968e-05
0.666667 ,0 ,-5.96508e-07
0.666667 ,0.111111 ,-6.3367e-05
0.666667 ,0.222222 ,0.00299676
0.666667 ,0.333333 ,0.0609206
0.666667 ,0.444444 ,0.238965
0.666667 ,0.555556 ,0.255258
0.666667 ,0.666667 ,0.0833353
0.666667 ,0.777778 ,0.00968639
0.666667 ,0.888889 ,0
0.666667 ,1 ,3.47999e-06
0.777778 ,0 ,-7.50249e-08
0.777778 ,0.111111 ,-7.12062e-06
0.777778 ,0.222222 ,0.000354144
0.777778 ,0.333333 ,0.0071154
0.777778 ,0.444444 ,0.02785
0.777778 ,0.555556 ,0.0297188
0.777778 ,0.666667 ,0.00968639
0.777778 ,0.777778 ,0.00112146
0.777778 ,0.888889 ,0
0.777778 ,1 ,3.49416e-07
0.888889 ,0 ,0
0.888889 ,0.111111 ,0
0.888889 ,0.222222 ,0
0.888889 ,0.333333 ,0
0.888889 ,0.444444 ,0
0.888889 ,0.555556 ,0
0.888889 ,0.666667 ,0
0.888889 ,0.777778 ,0
0.888889 ,0.888889 ,0
0.888889 ,1 ,0
1 ,0 ,-2.43782e-11
1 ,0.111111 ,1.66117e-09
1 ,0.222222 ,2.05751e-07
1 ,0.333333 ,2.99844e-06
1 ,0.444444 ,1.09468e-05
1 ,0.555556 ,1.12968e-05
1 ,0.666667 ,3.47999e-06
1 ,0.777778 ,3.49416e-07
1 ,0.888889 ,0
1 ,1 ,5.42426e-13
